id,其他,图书馆,开水,教务处,文印中心,校医院,校车,洗衣房,淋浴,超市,食堂,zongji,engeer
4193,0.0,347.55,2824.839999999999,0.0,30.2,90.5,1517.3899999999983,15.479999999999999,272.29999999999984,104.39999999999999,512.8,5715.459999999997,0.08972156221896403
4194,0.0,201.80000000000004,1177.9399999999994,0.0,0.0,0.0,189.02999999999994,42.38000000000006,73.10000000000005,534.4,2342.68999999999,4561.339999999989,0.51359688161812
4195,0.0,150.95,2350.4699999999893,0.0,25.9,10.5,976.1000000000006,23.980000000000008,246.3799999999998,125.29999999999998,850.7200000000005,4760.29999999999,0.17871142575047838
4196,0.0,130.1,1112.649999999999,14.4,0.0,0.0,393.7999999999999,33.11999999999999,66.29999999999993,773.9400000000004,2666.6299999999883,5190.939999999988,0.513708499809282
4197,0.0,104.10000000000001,2062.359999999991,0.0,9.25,0.0,1536.3399999999997,64.56000000000002,48.839999999999975,205.00000000000003,1708.9399999999996,5739.38999999999,0.2977563817757641
4198,0.0,217.9,709.5599999999997,169.8,0.0,0.0,124.29000000000002,13.839999999999995,134.4899999999999,483.6,3160.1499999999915,5013.629999999991,0.6303117701146669
4199,0.0,78.13,1930.309999999995,0.0,22.099999999999998,69.5,1175.5000000000011,0.0,223.40999999999917,158.49999999999997,1197.8999999999996,4855.349999999995,0.24671753838549249
4202,0.0,101.80000000000001,966.939999999998,10.0,0.0,0.1,141.89999999999995,52.50000000000008,148.59999999999985,475.09999999999997,2580.309999999987,4477.249999999985,0.5763158188620237
4203,0.0,124.7,2001.4199999999898,0.0,11.5,0.0,813.6000000000009,29.620000000000015,237.85000000000036,73.0,895.300000000001,4186.9899999999925,0.21382902753529448
4210,0.01,33.8,665.4499999999965,13.5,3.0,0.0,348.8800000000002,48.68000000000001,99.66999999999996,159.60000000000002,2041.6300000000047,3414.220000000001,0.5979784548154495
4211,0.0,37.15,811.8399999999997,0.0,0.3,0.0,338.60000000000014,7.5600000000000005,115.23000000000002,37.9,231.70000000000002,1580.28,0.1466195864024097
4214,0.0,111.60000000000001,593.3899999999988,8.7,0.0,0.0,334.8100000000001,44.34000000000001,53.47,192.2,1538.6800000000042,2877.1900000000032,0.5347856763022263
4215,0.0,32.15,1275.7800000000002,0.0,12.2,0.0,916.7500000000003,0.0,92.91999999999989,58.7,300.20000000000005,2688.7000000000007,0.1116524714546063
4216,0.0,89.39999999999999,1607.3599999999988,0.0,0.0,0.1,317.03000000000003,18.179999999999993,201.58999999999992,1564.8000000000009,2123.9199999999914,5922.379999999992,0.3586260928883311
4217,0.0,50.199999999999996,3407.0999999999967,0.0,0.0,0.0,1285.8,0.0,164.95000000000073,4.9,737.2600000000012,5650.209999999998,0.13048364574060106
4230,0.0,778.9999999999993,1280.8999999999994,18.2,7.899999999999999,0.1,1092.6499999999999,115.98000000000029,197.5999999999995,1427.9,1995.4399999999985,6915.669999999996,0.2885389268140324
4231,0.0,209.9,3154.4700000000007,0.0,31.799999999999997,0.0,2271.1000000000026,97.79999999999995,390.07000000000096,171.20000000000002,1427.1999999999985,7753.540000000003,0.1840707599367512
4232,0.0,83.70000000000002,2386.8999999999983,36.7,2.1,0.0,609.04,5.160000000000001,99.90999999999995,2021.2000000000014,1973.78,7218.489999999999,0.27343391761989005
4233,0.0,82.9,5014.05,0.0,38.7,0.0,1761.4199999999978,0.0,247.76000000000016,91.69999999999999,675.6600000000001,7912.189999999998,0.08539481483634749
4236,1.2,105.30000000000003,934.4299999999988,0.0,24.000000000000004,0.0,249.79000000000002,22.139999999999986,78.99999999999999,814.9999999999998,2224.3999999999915,4455.25999999999,0.49927501425281495
4237,0.0,107.85,1675.319999999997,0.0,17.7,0.0,797.1200000000001,49.180000000000035,108.28,81.79999999999998,440.6000000000002,3277.849999999998,0.13441737724423036
4238,2.94,505.39999999999975,1700.0899999999972,6.5,2.5,0.0,259.94999999999993,63.66000000000015,116.99999999999991,2405.910000000001,1773.8399999999979,6837.789999999997,0.25941715086307104
4239,0.0,95.04999999999997,3133.489999999997,0.0,0.0,3.0,1431.5199999999995,135.1199999999998,212.95000000000044,75.9,582.8500000000003,5669.879999999997,0.10279759007245312
4242,0.0,329.80000000000007,1218.079999999997,6.6,9.299999999999999,0.0,179.33999999999997,18.719999999999985,66.61000000000003,923.3000000000002,2603.02999999999,5354.779999999988,0.48611334172458925
4243,0.0,84.6,3417.6400000000003,0.0,47.599999999999994,0.0,1583.1499999999996,35.100000000000016,100.55000000000035,151.39999999999998,579.33,5999.37,0.09656513933963067
4244,7.2,264.9,804.4199999999978,71.56,18.499999999999996,0.0,445.04999999999995,51.78000000000006,103.01999999999998,793.7599999999998,2879.7799999999947,5439.969999999992,0.5293742428726627
4245,0.0,76.95000000000002,1948.4400000000032,0.0,6.800000000000001,59.1,1129.7,117.57999999999986,258.1800000000009,259.70000000000005,635.56,4492.010000000004,0.14148677318171585
4246,0.0,275.4,1559.629999999997,20.0,13.8,0.0,353.3500000000001,21.719999999999985,285.4999999999999,1287.9000000000003,3982.349999999982,7799.64999999998,0.5105806029757736
4247,0.0,104.35000000000001,4170.399999999997,0.0,41.7,0.0,1732.5699999999993,50.52000000000002,480.2400000000003,834.7999999999998,884.6200000000008,8299.199999999997,0.1065909967225758
4248,1.2,94.6,2090.7999999999984,0.0,4.5,0.0,415.49,28.499999999999986,140.69,2251.300000000001,2070.479999999994,7097.559999999994,0.2917171535006391
4249,0.0,142.5,4512.700000000008,0.0,0.0,0.0,1453.8,41.52000000000001,150.60000000000022,11.0,889.9800000000009,7202.1000000000095,0.12357229141500392
4250,4.139999999999999,448.1,1779.4099999999994,0.0,72.69999999999999,0.0,719.0999999999995,126.98000000000017,56.48000000000002,1342.1999999999998,4342.709999999997,8891.819999999996,0.488393827135502
4251,0.0,345.7,2405.789999999999,0.0,63.7,212.0,2325.7000000000003,0.0,252.5,653.4999999999998,1413.9000000000008,7672.79,0.18427455984068386
4254,0.0,34.1,630.9799999999981,0.0,16.4,0.0,546.2999999999996,18.519999999999996,83.71000000000005,479.7999999999999,1907.4299999999982,3717.239999999996,0.5131307098815251
4255,75.48,157.75,1782.539999999996,0.0,11.0,0.0,626.6000000000001,32.34000000000001,213.51000000000033,47.599999999999994,758.2000000000005,3705.019999999997,0.20464127049246728
4256,0.0,0.0,275.03999999999996,0.0,0.9,0.0,34.4,0.0,16.2,293.9,161.71,782.15,0.20675062328197918
4257,0.0,27.95,1020.23,0.0,0.0,3.0,233.9,3.8999999999999995,47.199999999999996,22.0,409.10000000000014,1767.2800000000002,0.2314856728984655
4258,0.0,241.00000000000006,1659.0599999999968,18.2,100.00000000000001,0.0,599.95,37.80000000000001,72.55000000000003,1053.1000000000004,2793.9700000000066,6575.630000000004,0.42489769041141384
4259,0.0,439.3,2321.7799999999966,2.5,33.7,57.0,1342.3799999999999,44.68000000000002,377.75,391.29999999999995,916.8800000000003,5927.269999999997,0.1546884147339333
4262,0.0,413.20000000000005,607.2699999999984,5.1,0.0,0.0,431.9500000000001,104.27999999999993,109.02,820.1999999999999,1884.8000000000006,4375.819999999999,0.43073069733215746
4263,0.0,43.28,1520.5299999999988,0.0,0.0,0.0,851.0100000000002,33.42000000000001,415.38999999999913,139.9,248.3,3251.829999999998,0.07635700513249467
4264,0.0,512.3000000000002,1452.1800000000003,70.1,0.0,0.0,316.1000000000001,295.9600000000002,328.2000000000001,608.65,2640.060000000002,6223.550000000003,0.4242048348611325
4265,0.0,551.0999999999998,2743.0400000000013,27.2,118.7,0.0,195.45,110.45999999999995,279.78000000000003,516.0,3498.709999999983,8040.439999999984,0.43513912173960506
4266,0.0,301.20000000000005,487.7099999999993,6.5,0.0,0.0,590.4000000000001,83.63999999999997,86.09000000000003,640.2999999999998,1678.9899999999996,3874.829999999999,0.43330675152200226
4267,0.0,50.15,1309.1800000000003,0.0,30.5,12.0,784.4299999999998,7.5600000000000005,227.77999999999872,63.699999999999996,250.73999999999992,2736.0399999999986,0.09164339702635928
4268,0.0,633.7000000000002,616.0899999999991,10.0,9.3,0.0,478.1800000000002,85.17999999999998,152.51,668.9999999999998,1915.1499999999992,4569.109999999999,0.41915165097798035
4269,0.0,64.75000000000001,1422.75,0.0,42.7,0.0,793.53,46.56000000000001,226.26999999999944,83.1,404.80000000000007,3084.4599999999996,0.1312385312177821
4274,0.0,7.1,1161.029999999998,26.0,12.5,0.0,398.03,56.76000000000012,47.70000000000002,1371.2999999999993,2295.1399999999944,5375.559999999992,0.4269583075995799
4275,0.0,69.1,4747.4500000000035,0.0,7.1,0.0,1225.6000000000006,0.0,110.4200000000002,28.4,494.20000000000016,6682.270000000004,0.07395690386650043
4282,1.32,36.0,919.609999999998,142.0,10.0,0.0,382.8200000000001,48.12000000000003,65.24000000000001,364.3,2289.9799999999996,4259.389999999998,0.5376309753274532
4283,0.0,77.85,2371.849999999996,0.0,18.1,0.0,1109.3999999999999,32.28,241.50999999999996,14.5,423.70000000000005,4289.189999999995,0.09878322014179845
4286,0.0,33.60000000000001,1390.3299999999979,23.2,8.700000000000001,0.30000000000000004,197.60000000000008,72.3600000000001,128.79999999999993,964.1599999999999,2126.4899999999925,4945.53999999999,0.4299813569397875
4287,0.0,181.23000000000002,3672.6700000000055,10.0,33.25,3.0,1235.3,93.99999999999993,377.7099999999998,133.00000000000003,721.7000000000002,6461.860000000005,0.11168610895314965
4290,0.0,14.0,311.7699999999998,7.0,0.0,0.0,24.6,30.899999999999988,52.300000000000026,402.09999999999997,179.55,1022.2199999999998,0.17564712097200216
4291,0.0,184.79999999999998,1739.360000000001,0.0,0.65,11.0,581.14,24.480000000000004,107.26999999999997,42.69999999999999,277.42,2968.820000000001,0.09344453351836754
4292,0.0,368.3,1355.389999999997,0.0,9.899999999999999,0.0,97.30000000000001,88.22000000000024,240.4199999999999,1660.700000000001,1714.239999999997,5534.469999999995,0.3097387825753864
4293,0.0,270.10999999999996,3767.9900000000025,0.0,2.3,0.0,1822.45,0.0,1624.5599999999977,3.0,630.4000000000001,8120.8099999999995,0.07762772432799193
4294,0.02,243.4,1598.059999999997,4.3,7.2,0.0,130.99999999999997,0.0,403.35000000000065,1843.1999999999994,2608.4399999999937,6838.96999999999,0.3814083114855011
4295,0.0,76.2,5192.390000000012,0.0,32.6,0.5,1210.2999999999997,0.0,229.02000000000038,64.69999999999999,336.2000000000001,7141.910000000012,0.047074242044495035
4298,0.84,223.81,788.93,63.2,32.4,0.0,104.70000000000002,19.24,24.599999999999998,665.5999999999999,2096.379999999997,4019.6999999999966,0.5215264820757765
4299,0.0,44.0,1751.6100000000022,0.0,0.15,108.5,1020.29,7.2,65.85000000000001,45.1,582.3000000000001,3625.0000000000023,0.1606344827586206
4306,0.0,54.29999999999999,836.8599999999986,51.699999999999996,7.099999999999999,0.0,257.9,9.6,132.5,847.2599999999996,3499.399999999982,5696.619999999981,0.6142940901797898
4307,0.0,115.05,3081.449999999995,0.0,0.0,0.0,635.2,25.200000000000003,376.70999999999947,109.60000000000002,672.2000000000005,5015.409999999995,0.13402692900480742
4308,0.0,134.7,820.0799999999969,14.9,35.10000000000001,0.0,240.26999999999998,0.0,232.50000000000006,582.2999999999998,2987.0999999999876,5046.949999999984,0.5918624119517722
4309,0.0,46.9,2216.7899999999986,0.0,56.45,0.0,1070.7600000000002,52.62000000000001,293.19,178.10000000000002,409.63000000000005,4324.439999999999,0.09472440362220315
4314,0.0,119.1,564.2599999999951,14.0,8.1,0.0,240.02999999999997,90.43999999999983,140.42999999999992,156.10000000000005,2468.250000000007,3800.710000000002,0.6494181350326664
4315,0.0,65.17999999999999,1090.839999999998,0.0,4.5,13.8,887.7999999999993,28.98000000000001,407.40999999999946,112.10000000000001,1030.0500000000002,3640.659999999997,0.2829294688325746
4320,0.0,313.00000000000006,894.9299999999992,11.0,0.0,0.0,610.7500000000001,96.81999999999991,168.11000000000004,699.3000000000001,2231.1500000000015,5025.060000000001,0.4440046487007122
4321,0.0,91.85999999999999,1787.62,0.0,2.4,0.0,649.3299999999999,39.78000000000001,241.30999999999932,60.400000000000006,285.7,3158.399999999999,0.09045719351570418
4322,0.0,235.4,525.5599999999994,0.0,0.0,0.0,133.11,72.65999999999998,155.7199999999999,140.60000000000002,1735.3200000000036,2998.3700000000026,0.5787544565880802
4323,0.0,6.85,1175.0300000000007,0.0,0.3,0.0,610.7299999999998,15.0,183.60000000000014,6.1,472.6000000000001,2470.2100000000005,0.19131976633565567
4324,4.0,56.8,1890.269999999998,23.5,10.7,0.0,195.38,29.519999999999985,152.08000000000004,2119.1000000000013,3226.359999999988,7707.709999999986,0.41858865992622885
4325,0.0,0.0,1562.380000000001,0.0,2.5,7.0,932.4,54.18000000000002,57.69999999999998,130.6,48.199999999999996,2794.9600000000005,0.01724532730343189
4326,0.0,120.5,683.4099999999994,0.0,0.0,3.0,104.39,22.97999999999999,3.3000000000000003,784.5999999999999,1274.2999999999986,2996.4799999999977,0.42526564502349407
4327,0.0,134.3,699.229999999999,0.0,15.6,21.5,1005.6000000000001,7.2,56.90000000000003,23.5,240.78,2204.609999999999,0.10921659613264935
4332,0.0,16.4,947.7499999999969,0.0,16.599999999999998,0.0,287.82000000000005,25.799999999999986,90.42999999999999,681.1999999999998,2281.449999999994,4347.449999999991,0.5247788933742766
4333,0.0,138.54999999999998,1276.8399999999983,0.0,5.75,0.0,1709.0500000000004,21.220000000000002,182.74000000000004,142.9,1004.7600000000004,4481.8099999999995,0.22418621048192594
4336,0.0,3.9,883.7099999999984,5.5,9.099999999999998,0.0,298.09000000000003,0.0,94.76000000000002,272.40000000000003,2373.1199999999913,3940.57999999999,0.6022260682437603
4337,0.0,63.300000000000004,2125.6299999999915,0.0,0.45,0.0,682.9000000000001,0.0,134.90000000000003,4.9,871.8000000000006,3883.8799999999924,0.22446625539409104
4344,0.0,302.5000000000001,1156.4199999999992,5.5,7.800000000000001,0.0,532.0499999999995,2.16,34.64000000000001,1115.1000000000004,1450.559999999999,4606.729999999998,0.31487844957269034
4345,0.0,171.9,1627.9599999999955,10.0,40.25,141.5,1053.3200000000002,11.46,989.0999999999993,244.89999999999998,1536.5999999999992,5826.989999999994,0.2637039020145909
4348,1.98,110.29999999999998,955.0399999999966,2.2,9.799999999999997,0.0,235.80000000000004,26.519999999999975,51.199999999999996,612.5999999999998,3224.5199999999977,5229.959999999994,0.6165477365027652
4349,0.0,153.15,2217.4900000000052,2.5,14.2,10.5,1218.0500000000004,18.8,255.39999999999978,81.60000000000001,1230.6999999999996,5202.390000000005,0.23656434830914222
4350,0.0,24.4,877.5499999999972,0.0,39.6,0.0,324.2,28.79999999999999,87.07000000000004,601.3999999999997,2019.9499999999935,4002.9699999999903,0.5046128249774539
4351,0.0,95.85,1523.6899999999953,0.0,3.0,7.0,1598.7699999999998,23.220000000000006,214.3000000000002,15.2,812.7000000000007,4293.729999999996,0.1892759908051977
4354,1.21,142.0,886.4199999999953,0.0,27.3,0.0,625.6099999999996,32.37999999999999,75.61000000000004,680.92,2002.3799999999974,4473.829999999993,0.4475762378096621
4355,0.0,279.1,1473.8599999999992,5.0,48.9,7.0,1390.2499999999998,36.00000000000001,408.0699999999997,111.99999999999999,587.9,4348.079999999998,0.1352091037883388
4356,4.0200000000000005,19.0,607.9799999999994,17.5,17.5,0.0,192.14000000000001,23.919999999999995,17.799999999999997,793.3,1112.3099999999995,2805.469999999999,0.3964790213404527
4357,0.0,155.1,1708.7199999999982,0.0,0.0,22.0,1363.8999999999996,3.6,206.1000000000001,6.4,753.2000000000002,4219.019999999998,0.17852487070457135
4362,0.0,224.30000000000004,740.3499999999996,28.8,0.0,0.0,143.02,210.57999999999984,173.09999999999988,208.00000000000003,2281.2500000000023,4009.4000000000015,0.5689754077916899
4363,10.0,101.0,2108.4099999999994,50.0,2.3,68.0,750.6300000000002,48.600000000000016,153.56999999999994,29.2,377.50000000000006,3699.209999999999,0.10204881582824445
4364,0.0,217.70000000000002,395.4900000000006,30.0,0.0,0.0,149.69,91.79999999999995,228.41000000000005,88.80000000000001,1877.5900000000013,3079.480000000002,0.6097100809227533
4365,0.0,47.25,2269.859999999995,0.0,0.0,0.0,722.8999999999996,5.46,301.5899999999996,39.8,606.0199999999998,3992.8799999999947,0.1517751597844164
4366,0.12000000000000001,133.6,616.9399999999994,65.5,0.0,0.0,157.25,62.340000000000025,106.42999999999996,217.8,1588.3999999999999,2948.379999999999,0.538736526499298
4367,0.0,73.5,2090.309999999999,2.5,3.0,7.0,624.6300000000001,19.98,156.7499999999996,29.700000000000003,530.8,3538.1699999999983,0.15002105608266425
4370,0.0,132.8,367.96000000000015,22.75,0.0,0.0,45.1,27.480000000000008,30.600000000000012,60.09999999999999,841.239999999999,1528.0299999999993,0.5505389292095046
4371,0.0,187.98000000000002,663.3099999999997,0.0,13.200000000000001,0.0,423.30000000000007,71.46,143.5999999999998,259.1,2355.030000000003,4116.980000000002,0.5720285257640313
4372,0.0,74.49999999999999,801.0099999999966,5.5,11.700000000000001,0.0,290.3099999999999,10.32,81.4,392.80000000000007,2956.289999999986,4623.829999999983,0.6393595785312169
4373,0.0,134.55,2011.2199999999934,2.0,25.55,106.5,1555.7,27.54000000000001,106.69999999999995,22.799999999999997,1031.6200000000008,5024.179999999995,0.20533101919119176
4374,3.84,11.8,1088.0999999999915,11.1,0.0,0.0,157.64000000000001,9.780000000000001,25.4,316.0000000000001,1908.6199999999933,3532.279999999985,0.5403365531611314
4375,0.0,107.38000000000001,1830.6699999999962,2.5,4.0,0.0,998.0200000000001,0.0,137.39999999999998,29.879999999999995,1030.25,4140.099999999997,0.24884664621627517
4376,0.0,8.0,1287.65,0.0,64.30000000000001,0.0,314.79999999999995,12.899999999999995,34.199999999999996,1012.8999999999997,1729.0999999999963,4463.849999999997,0.3873562059657017
4377,0.0,58.49999999999999,1867.079999999997,0.0,0.0,6.5,713.2,28.8,141.80000000000007,121.6,730.4400000000004,3667.919999999998,0.19914283844794892
4380,0.0,15.4,407.33999999999907,12.0,3.0,0.0,191.34999999999997,3.0600000000000005,28.800000000000004,350.50000000000006,2659.7999999999906,3671.2499999999895,0.7244943820224714
4381,0.0,36.75,2241.680000000009,0.0,0.0,0.0,1483.7900000000043,0.0,114.27999999999957,16.3,382.1,4274.900000000013,0.08938220777094173
4382,0.0,333.1000000000002,2549.080000000002,11.0,21.900000000000006,0.0,382.90999999999997,8.64,146.40000000000003,1510.0100000000014,2971.5099999999925,7934.549999999996,0.37450264980370584
4383,95.92,124.11999999999999,4931.000000000027,0.0,10.4,40.0,1088.6999999999998,134.91999999999987,177.29999999999995,116.90000000000002,1615.0999999999995,8334.360000000026,0.193788125302962
4386,0.0,238.49999999999991,2020.199999999999,15.4,93.00000000000001,0.0,678.1999999999999,17.4,148.39999999999992,1654.9000000000008,2101.699999999993,6967.699999999993,0.30163468576431174
4387,0.0,124.83,2693.6000000000035,0.0,23.700000000000003,33.5,981.3000000000002,96.39999999999996,143.65000000000006,33.7,1372.1999999999991,5502.880000000002,0.2493603349518795
4388,0.0,172.3000000000001,1409.4699999999987,11.0,23.999999999999996,0.0,318.6000000000001,0.0,58.500000000000014,854.3999999999995,1894.2699999999938,4742.539999999993,0.3994209853791421
4389,0.0,36.13,2882.3399999999947,0.0,4.8,6.0,824.4800000000004,19.8,89.90000000000002,84.0,1076.200000000001,5023.649999999996,0.21422670767270846
4390,1.0,3.9,550.6599999999991,0.0,0.1,0.0,291.88,4.92,138.2,502.1000000000001,1077.2000000000005,2569.96,0.41915049261467124
4391,0.0,73.33,1825.919999999996,0.0,21.85,0.0,972.9000000000001,18.0,146.07,12.899999999999999,584.4800000000001,3655.449999999996,0.15989276286093387
4394,0.0,39.599999999999994,1130.5499999999984,50.8,17.099999999999998,0.0,575.8099999999997,9.6,78.30000000000001,597.6999999999998,2206.0199999999963,4705.479999999994,0.46881933405306137
4395,0.0,147.40000000000003,1531.6399999999996,20.0,11.399999999999999,0.0,1488.8999999999983,52.66000000000001,265.4199999999999,377.0000000000001,1194.4999999999998,5088.919999999998,0.23472563923189993
4396,0.0,49.70000000000001,1307.6299999999985,0.0,113.30000000000001,0.0,494.9900000000003,8.4,64.09,1146.3000000000004,2623.2299999999877,5807.639999999987,0.4516860549207585
4397,0.0,130.98000000000002,3438.1900000000064,0.0,13.749999999999998,0.0,1114.5900000000001,0.48,102.41,123.40000000000002,1032.8000000000015,5956.600000000008,0.17338750293791763
4398,0.0,259.4,920.4599999999988,90.6,31.5,0.1,399.7800000000001,38.10000000000001,47.69999999999999,1014.5000000000005,3102.269999999995,5904.409999999994,0.5254157485675958
4399,0.0,94.3,2350.6299999999997,0.0,0.0,0.0,922.83,0.0,184.29999999999978,304.6,1114.9700000000005,4971.63,0.22426648805321403
4400,2.4,116.0,1417.9099999999994,15.5,16.2,0.3,235.31,19.55999999999999,76.62999999999992,1017.0000000000001,1904.6699999999973,4821.479999999997,0.3950384529231685
4401,0.0,105.20000000000002,2060.679999999999,0.0,83.7,3.5,953.8100000000002,0.0,208.8000000000001,152.3,1346.2099999999987,4914.199999999998,0.27394285946847896
4402,0.0,11.9,793.1499999999997,0.0,30.9,0.0,214.44,17.819999999999997,172.8999999999999,661.4,1670.069999999998,3572.579999999997,0.46746888803049874
4403,0.0,158.0,1769.8499999999974,0.0,37.3,9.0,896.5999999999999,0.6000000000000005,316.15999999999997,54.5,968.2200000000006,4210.229999999998,0.22996843402854503
4404,0.01,11.8,930.6199999999991,13.0,6.599999999999999,0.4,511.9,19.299999999999994,91.9,496.56000000000034,2137.529999999999,4219.619999999998,0.5065693119285622
4405,0.0,83.6,1877.0099999999975,0.0,0.0,0.0,877.6500000000001,10.8,136.70000000000005,75.5,851.5800000000007,3912.8399999999983,0.2176373171404916
4408,0.0,54.1,1694.0799999999967,0.0,21.1,0.0,207.5,18.179999999999996,184.2000000000001,2509.1199999999994,1650.1299999999942,6338.409999999991,0.2603381605165959
4409,0.0,87.8,3436.1100000000006,0.0,0.0,9.0,732.3800000000001,28.800000000000004,97.69999999999997,24.0,662.6000000000004,5078.390000000001,0.1304744220117006
4410,7.68,234.09999999999994,1308.9500000000003,0.0,0.0,0.1,1131.2300000000002,33.599999999999994,169.29999999999987,865.3999999999996,2270.7599999999975,6021.119999999997,0.3771324936224487
4411,0.0,111.6,2830.790000000006,0.0,2.5,9.0,1181.1100000000001,61.20000000000002,403.67999999999995,275.6,1285.869999999999,6161.350000000006,0.2086993921786618
4416,0.0,557.9999999999999,656.3699999999997,2.0,0.0,0.0,268.1,123.63999999999987,184.67999999999992,708.8,1555.460000000001,4057.05,0.38339680309584573
4417,0.0,67.25,2476.540000000004,0.0,0.0,4.5,680.8000000000002,86.87999999999998,235.55999999999966,63.7,253.60000000000002,3868.8300000000036,0.0655495330629673
4418,0.03,123.20000000000002,612.1499999999978,73.5,26.9,0.0,323.3400000000001,127.27999999999984,150.09999999999988,258.8,2515.190000000006,4210.490000000003,0.5973627772539547
4419,0.0,335.09999999999997,312.269999999999,0.0,32.6,0.0,384.0000000000001,95.69999999999996,77.39999999999995,392.9000000000001,2353.690000000007,3983.660000000006,0.5908360653268611
4420,0.1,308.3,804.6099999999983,0.0,0.0,0.0,324.6,111.49999999999994,275.97999999999985,826.02,1953.5200000000054,4604.630000000003,0.4242512427708642
4421,0.0,37.699999999999996,2292.199999999998,0.0,1.75,23.0,827.3000000000003,39.84000000000001,181.50999999999988,117.70000000000003,464.20000000000005,3985.199999999998,0.11648097962461113
4422,40.0,172.30000000000004,780.749999999998,9.9,3.0,300.0,177.49,62.94000000000001,94.09999999999998,442.8,2421.230000000001,4504.509999999998,0.5375124042348672
4423,0.0,66.35999999999999,2446.5699999999983,0.0,18.4,0.0,839.1000000000001,27.420000000000005,153.64000000000016,67.29999999999998,355.95999999999987,3974.749999999999,0.0895553179445248
4424,0.0,344.9,1019.5699999999985,20.0,0.0,0.0,260.1,120.93999999999996,330.49999999999994,1183.2000000000005,2707.750000000005,5986.960000000005,0.4522746101527324
4425,62.18,55.6,2331.0500000000034,0.0,2.25,0.0,910.58,32.760000000000005,302.6999999999996,229.29999999999993,761.3699999999998,4687.790000000003,0.16241555189118953
4426,0.01,23.299999999999997,1293.7999999999981,0.0,0.0,0.0,503.99999999999955,132.78000000000026,166.59999999999988,371.29999999999995,2965.9599999999887,5457.749999999985,0.5434400622967334
4427,0.0,4.3999999999999995,479.93999999999863,57.8,410.84999999999997,0.0,335.00000000000006,406.6200000000006,231.6,354.90000000000003,2843.619999999997,5124.729999999996,0.5548819157301944
4428,4.29,78.2,1562.9499999999891,12.1,2.5,0.2,216.52999999999994,59.82000000000015,149.17999999999995,713.6999999999997,3559.43999999999,6358.909999999979,0.5597563104368519
4429,0.0,123.13,3128.5600000000063,20.0,49.8,0.0,944.1900000000006,29.340000000000007,120.39999999999985,189.80000000000004,393.70000000000016,4998.920000000006,0.07875701151448707
4432,0.0,182.40000000000003,1236.0200000000002,19.1,4.1,0.1,80.20000000000002,13.439999999999994,51.30000000000001,939.1,2437.999999999991,4963.759999999991,0.49115992715199674
4433,0.0,202.60000000000002,2861.490000000008,2.5,65.0,0.0,1201.6799999999987,24.12,456.90000000000003,19.8,818.6800000000003,5652.770000000007,0.14482811082000493
4434,2.6399999999999992,85.70000000000002,860.0999999999996,26.4,38.4,0.1,286.04999999999995,39.12000000000002,161.4999999999999,296.1,3088.159999999989,4884.269999999988,0.6322664389970245
4435,0.0,46.85,1908.9399999999907,0.0,1.2,0.0,1498.699999999997,44.16000000000001,308.59999999999974,23.699999999999996,608.6600000000005,4440.809999999988,0.13706058129035067
4436,0.0,30.599999999999998,666.0599999999978,5.5,24.3,0.0,176.89999999999995,23.879999999999985,90.5,489.59999999999997,3434.2899999999963,4941.629999999994,0.6949710925342449
4437,0.0,47.7,1812.979999999999,0.0,2.6,0.0,897.3000000000001,82.25999999999996,880.9099999999988,152.10000000000002,971.8900000000011,4847.739999999999,0.20048311171803795
4442,1.2,164.60000000000002,590.1899999999979,7.1,28.499999999999993,0.0,357.19999999999993,3.5999999999999996,110.10000000000001,888.8400000000001,3366.1900000000073,5517.520000000006,0.6100911278980419
4443,0.0,58.38,1665.0099999999954,0.0,0.0,0.0,770.3000000000005,3.66,390.74000000000024,188.0,1212.1000000000006,4288.189999999997,0.2826600500444247
4448,0.0,35.599999999999994,1109.6499999999962,30.5,14.200000000000001,0.0,213.8,6.900000000000002,66.60000000000002,801.5999999999997,2535.909999999991,4814.7599999999875,0.5266949962199565
4449,0.0,43.10000000000001,3203.2999999999893,0.0,43.3,0.5,1205.5300000000002,26.760000000000005,211.99999999999986,11.5,836.0000000000009,5581.98999999999,0.14976737686739003
4452,0.0,136.00000000000006,1210.7299999999987,40.4,30.900000000000002,0.0,124.19999999999999,36.44000000000002,183.19999999999996,1451.3199999999993,1872.9499999999948,5086.139999999992,0.3682458603184336
4453,0.0,49.540000000000006,3052.330000000006,0.0,60.95,0.0,929.6000000000001,11.16,213.90000000000026,94.9,717.2900000000003,5129.670000000006,0.13983160710143136
4454,0.0,376.60000000000053,2071.169999999993,20.45,4.699999999999999,0.0,287.36999999999995,13.619999999999989,109.33000000000001,851.1,2384.669999999987,6119.00999999998,0.3897150029171377
4455,0.0,159.2,3753.890000000002,0.0,6.1000000000000005,0.0,1079.9399999999996,6.66,139.39999999999986,57.8,537.0000000000005,5739.990000000002,0.09355416995499997
4456,0.0,139.20000000000002,1808.9599999999932,15.6,20.499999999999996,0.0,536.2000000000002,30.119999999999983,176.3000000000001,1171.7000000000005,2063.839999999991,5962.4199999999855,0.3461413318753117
4457,0.0,58.84,3426.520000000015,0.0,9.7,0.0,1003.65,70.74000000000001,215.99999999999963,38.5,1360.4899999999986,6184.440000000014,0.21998596477611482
